
name,gender,count,year
Brittany,F,21725,1993
Taylor,F,21266,1993
Amanda,F,20810,1993
Elizabeth,F,17555,1993
Stephanie,F,17182,1993
Megan,F,16384,1993
Lauren,F,16188,1993
Nicole,F,16178,1993
Rachel,F,15970,1993
Jennifer,F,15748,1993
Kayla,F,15448,1993
Amber,F,14064,1993
Danielle,F,12986,1993
Victoria,F,12922,1993
Courtney,F,12575,1993
Christopher,M,38227,1993
Matthew,M,35769,1993
Joshua,M,33577,1993
Tyler,M,29797,1993
Brandon,M,28734,1993
Daniel,M,28677,1993
Nicholas,M,28107,1993
Jacob,M,27480,1993
Andrew,M,27314,1993
David,M,27024,1993
Joseph,M,27004,1993
Ryan,M,26720,1993
James,M,26249,1993
Zachary,M,25534,1993
John,M,24988,1993
Robert,M,22444,1993
William,M,22208,1993
Anthony,M,21784,1993
Justin,M,21536,1993
Alexander,M,20522,1993
Jessica,F,32118,1994
Ashley,F,30279,1994
Emily,F,24149,1994
Samantha,F,22818,1994
Sarah,F,22289,1994
Taylor,F,20732,1994
Brittany,F,18899,1994
Amanda,F,18717,1994
Elizabeth,F,16779,1994
Megan,F,16579,1994
Nicole,F,16011,1994
Kayla,F,15885,1994
Rachel,F,15486,1994
Lauren,F,15154,1994
Stephanie,F,14750,1994
Hannah,F,14492,1994
Jennifer,F,13999,1994
Alexis,F,13036,1994
Victoria,F,12691,1994
Danielle,F,12448,1994
Christopher,M,34799,1994
Matthew,M,33646,1994
Joshua,M,31373,1994
Tyler,M,30477,1994
Brandon,M,29486,1994
Jacob,M,29412,1994
Daniel,M,28058,1994
Nicholas,M,27761,1994
Andrew,M,26009,1994
Joseph,M,25728,1994
Zachary,M,25133,1994
David,M,24865,1994
James,M,24766,1994
John,M,24177,1994
Ryan,M,24053,1994
Austin,M,23192,1994
Anthony,M,21599,1994
William,M,21487,1994
Justin,M,20930,1994
Robert,M,20554,1994
Jessica,F,27934,1995
Ashley,F,26603,1995
Emily,F,24379,1995
Samantha,F,21645,1995
Sarah,F,21371,1995
Taylor,F,20426,1995
Hannah,F,17012,1995
Brittany,F,16476,1995
Amanda,F,16347,1995
Elizabeth,F,16185,1995
Kayla,F,16086,1995
Rachel,F,16043,1995
Megan,F,15529,1995
Alexis,F,14330,1995
Lauren,F,13444,1995
Stephanie,F,12978,1995
Courtney,F,12770,1995
Jennifer,F,12685,1995
Nicole,F,12276,1995
Victoria,F,12250,1995
Matthew,M,32875,1995
Christopher,M,32672,1995
Jacob,M,31126,1995
Joshua,M,30715,1995
Nicholas,M,29155,1995
Tyler,M,29154,1995
Brandon,M,26904,1995
Daniel,M,26717,1995
Austin,M,25905,1995
Andrew,M,25850,1995
Joseph,M,25343,1995
John,M,23234,1995
Zachary,M,23129,1995
Ryan,M,23086,1995
David,M,23033,1995
James,M,22730,1995
Justin,M,21579,1995
Anthony,M,20480,1995
William,M,20158,1995
Alexander,M,19447,1995
Emily,F,25151,1996
Jessica,F,24194,1996
Ashley,F,23677,1996
Sarah,F,21031,1996
Samantha,F,20547,1996
Taylor,F,19151,1996
Hannah,F,18594,1996
Alexis,F,16588,1996
Rachel,F,16112,1996
Elizabeth,F,15992,1996
Kayla,F,15269,1996
Megan,F,14767,1996
Amanda,F,13973,1996
Brittany,F,13796,1996
Madison,F,13410,1996
Lauren,F,12596,1996
Brianna,F,11925,1996
Victoria,F,11858,1996
Jennifer,F,11728,1996
Stephanie,F,11641,1996
Matthew,M,32072,1996
Jacob,M,31921,1996
Christopher,M,30902,1996
Joshua,M,29168,1996
Nicholas,M,27719,1996
Tyler,M,26954,1996
Brandon,M,25845,1996
Austin,M,25659,1996
Andrew,M,25232,1996
Daniel,M,25106,1996
Joseph,M,24750,1996
David,M,23009,1996
Zachary,M,22365,1996
John,M,22172,1996
Ryan,M,21806,1996
James,M,21156,1996
William,M,20538,1996
Anthony,M,20501,1996
Justin,M,20008,1996
Jonathan,M,18592,1996
Emily,F,25731,1997
Jessica,F,21042,1997
Ashley,F,20895,1997
Sarah,F,20698,1997
Hannah,F,20590,1997
Samantha,F,20170,1997
Taylor,F,19503,1997
Alexis,F,17170,1997
Elizabeth,F,15417,1997
Madison,F,15187,1997
Megan,F,14242,1997
Kayla,F,13884,1997
Rachel,F,13787,1997
Lauren,F,13245,1997
Alyssa,F,12647,1997
Amanda,F,12240,1997
Brianna,F,12006,1997
Jennifer,F,11838,1997
Victoria,F,11791,1997
Brittany,F,11527,1997
Jacob,M,34147,1997
Matthew,M,31513,1997
Christopher,M,29103,1997
Joshua,M,28283,1997
Nicholas,M,27257,1997
Andrew,M,25193,1997
Brandon,M,25193,1997
Austin,M,25117,1997
Tyler,M,24876,1997
Daniel,M,23932,1997
Joseph,M,23587,1997
Zachary,M,21927,1997
David,M,21877,1997
John,M,21375,1997
Ryan,M,20526,1997
James,M,20400,1997
Anthony,M,20028,1997
William,M,20013,1997
Justin,M,18744,1997
Jonathan,M,18538,1997
Emily,F,26180,1998
Hannah,F,21372,1998
Samantha,F,20192,1998
Sarah,F,19876,1998
Ashley,F,19873,1998
Alexis,F,19778,1998
Taylor,F,18572,1998
Jessica,F,18235,1998
Madison,F,17785,1998
Elizabeth,F,15184,1998
Alyssa,F,13710,1998
Kayla,F,13422,1998
Megan,F,13253,1998
Lauren,F,12907,1998
Rachel,F,12197,1998
Victoria,F,12146,1998
Brianna,F,12047,1998
Abigail,F,11099,1998
Amanda,F,10910,1998
Jennifer,F,10690,1998
Jacob,M,36010,1998
Matthew,M,31141,1998
Joshua,M,28086,1998
Christopher,M,27001,1998
Nicholas,M,26633,1998
Brandon,M,23829,1998
Tyler,M,23711,1998
Andrew,M,23652,1998
Austin,M,23477,1998
Joseph,M,23175,1998
Daniel,M,23147,1998
David,M,20876,1998
William,M,20831,1998
John,M,20617,1998
Zachary,M,20579,1998
Ryan,M,20194,1998
James,M,19685,1998
Anthony,M,19630,1998
Justin,M,17970,1998
Jonathan,M,17646,1998
Emily,F,26538,1999
Hannah,F,21671,1999
Alexis,F,19234,1999
Sarah,F,19094,1999
Samantha,F,19035,1999
Ashley,F,18133,1999
Madison,F,18052,1999
Taylor,F,16905,1999
Jessica,F,16346,1999
Elizabeth,F,15333,1999
Alyssa,F,14035,1999
Lauren,F,13912,1999
Kayla,F,13289,1999
Brianna,F,12414,1999
Megan,F,12225,1999
Victoria,F,11869,1999
Emma,F,11722,1999
Abigail,F,11680,1999
Rachel,F,11621,1999
Olivia,F,11253,1999
Michael,M,33908,1999
Matthew,M,30416,1999
Joshua,M,27257,1999
Nicholas,M,25639,1999
Christopher,M,25601,1999
Andrew,M,23850,1999
Joseph,M,23205,1999
Daniel,M,22681,1999
Tyler,M,22664,1999
Brandon,M,21599,1999
Ryan,M,21011,1999
Austin,M,20767,1999
William,M,20707,1999
John,M,20343,1999
David,M,20327,1999
Zachary,M,19981,1999
Anthony,M,19470,1999
James,M,18551,1999
Justin,M,18274,1999
Alexander,M,17415,1999
Emily,F,25953,2000
Hannah,F,23078,2000
Madison,F,19967,2000
Ashley,F,17996,2000
Sarah,F,17691,2000
Alexis,F,17628,2000
Samantha,F,17265,2000
Jessica,F,15706,2000
Elizabeth,F,15092,2000
Taylor,F,15077,2000
Lauren,F,14174,2000
Alyssa,F,13553,2000
Kayla,F,13312,2000
Abigail,F,13088,2000
Brianna,F,12878,2000
Olivia,F,12852,2000
Emma,F,12545,2000
Megan,F,11434,2000
Grace,F,11283,2000
Victoria,F,10923,2000
Michael,M,32033,2000
Matthew,M,28572,2000
Joshua,M,27536,2000
Christopher,M,24928,2000
Nicholas,M,24650,2000
Andrew,M,23635,2000
Joseph,M,22823,2000
Daniel,M,22310,2000
Tyler,M,21502,2000
William,M,20658,2000
Brandon,M,20335,2000
Ryan,M,20264,2000
John,M,20087,2000
Zachary,M,19848,2000
David,M,19761,2000
Anthony,M,19647,2000
James,M,17979,2000
Justin,M,17778,2000
Alexander,M,17281,2000
Jonathan,M,16881,2000
Emily,F,25054,2001
Madison,F,22162,2001
Hannah,F,20709,2001
Ashley,F,16526,2001
Alexis,F,16399,2001
Sarah,F,15894,2001
Samantha,F,15861,2001
Abigail,F,14803,2001
Elizabeth,F,14783,2001
Olivia,F,13976,2001
Jessica,F,13919,2001
Taylor,F,13689,2001
Emma,F,13306,2001
Alyssa,F,13266,2001
Lauren,F,12779,2001
Grace,F,12087,2001
Kayla,F,11890,2001
Brianna,F,11774,2001
Anna,F,10570,2001
Megan,F,10298,2001
Michael,M,29679,2001
Matthew,M,26804,2001
Joshua,M,26011,2001
Christopher,M,23120,2001
Nicholas,M,22840,2001
Andrew,M,22405,2001
Joseph,M,21999,2001
Daniel,M,20979,2001
William,M,20098,2001
Anthony,M,19729,2001
David,M,19338,2001
Tyler,M,19270,2001
John,M,18884,2001
Ryan,M,18286,2001
Zachary,M,18186,2001
Ethan,M,17960,2001
Brandon,M,17890,2001
James,M,17067,2001
Alexander,M,16716,2001
Dylan,M,16494,2001
Emily,F,24460,2002
Madison,F,21772,2002
Hannah,F,18818,2002
Emma,F,16534,2002
Alexis,F,15635,2002
Ashley,F,15340,2002
Abigail,F,15297,2002
Sarah,F,14757,2002
Samantha,F,14660,2002
Olivia,F,14628,2002
Elizabeth,F,14599,2002
Alyssa,F,12842,2002
Lauren,F,12323,2002
Isabella,F,12166,2002
Grace,F,12056,2002
Jessica,F,11915,2002
Brianna,F,11518,2002
Taylor,F,11467,2002
Kayla,F,11309,2002
Anna,F,10384,2002
Michael,M,28245,2002
Joshua,M,25986,2002
Matthew,M,25150,2002
Ethan,M,22105,2002
Andrew,M,22016,2002
Joseph,M,21889,2002
Christopher,M,21677,2002
Nicholas,M,21388,2002
Daniel,M,21309,2002
William,M,20121,2002
Anthony,M,19580,2002
David,M,18667,2002
Tyler,M,18264,2002
Alexander,M,17710,2002
Ryan,M,17656,2002
John,M,17443,2002
James,M,16954,2002
Zachary,M,16622,2002
Brandon,M,16272,2002
Jonathan,M,15508,2002
Emily,F,25688,2003
Emma,F,22702,2003
Madison,F,20197,2003
Hannah,F,17631,2003
Olivia,F,16144,2003
Abigail,F,15920,2003
Alexis,F,14861,2003
Ashley,F,14512,2003
Elizabeth,F,14097,2003
Samantha,F,13865,2003
Isabella,F,13774,2003
Sarah,F,13758,2003
Grace,F,12772,2003
Alyssa,F,12745,2003
Lauren,F,11048,2003
Kayla,F,10950,2003
Brianna,F,10583,2003
Jessica,F,10446,2003
Taylor,F,10307,2003
Sophia,F,9683,2003
Michael,M,27114,2003
Joshua,M,25089,2003
Matthew,M,23993,2003
Andrew,M,22148,2003
Joseph,M,21357,2003
Ethan,M,21355,2003
Daniel,M,21034,2003
Christopher,M,20745,2003
Anthony,M,20142,2003
William,M,19989,2003
Nicholas,M,19691,2003
Ryan,M,19571,2003
David,M,18611,2003
Tyler,M,18177,2003
Alexander,M,17706,2003
John,M,17225,2003
James,M,16891,2003
Dylan,M,15697,2003
Zachary,M,15539,2003
Brandon,M,15234,2003
Emily,F,25032,2004
Emma,F,21604,2004
Madison,F,20619,2004
Olivia,F,16104,2004
Hannah,F,15602,2004
Abigail,F,15423,2004
Isabella,F,15014,2004
Ashley,F,14371,2004
Samantha,F,13780,2004
Elizabeth,F,13556,2004
Alexis,F,13469,2004
Sarah,F,12734,2004
Grace,F,12528,2004
Alyssa,F,12102,2004
Sophia,F,10915,2004
Lauren,F,9981,2004
Brianna,F,9798,2004
Kayla,F,9765,2004
Natalie,F,9687,2004
Anna,F,9512,2004
Michael,M,25448,2004
Joshua,M,24197,2004
Matthew,M,22872,2004
Ethan,M,22204,2004
Andrew,M,21698,2004
Daniel,M,20973,2004
William,M,20223,2004
Joseph,M,20120,2004
Christopher,M,19624,2004
Anthony,M,19602,2004
Ryan,M,19488,2004
Nicholas,M,18512,2004
David,M,18380,2004
Alexander,M,17917,2004
Tyler,M,17441,2004
James,M,16459,2004
John,M,16445,2004
Dylan,M,14846,2004
Nathan,M,14626,2004
Jonathan,M,14360,2004
Emily,F,23934,2005
Emma,F,20336,2005
Madison,F,19564,2005
Abigail,F,15748,2005
Olivia,F,15691,2005
Isabella,F,15180,2005
Hannah,F,14844,2005
Samantha,F,13635,2005
Ava,F,13604,2005
Ashley,F,13273,2005
Elizabeth,F,12724,2005
Sophia,F,12670,2005
Alexis,F,11968,2005
Grace,F,11861,2005
Sarah,F,11528,2005
Alyssa,F,10885,2005
Mia,F,10842,2005
Natalie,F,10730,2005
Chloe,F,9591,2005
Brianna,F,9359,2005
Michael,M,23807,2005
Joshua,M,23244,2005
Matthew,M,21465,2005
Ethan,M,21309,2005
Andrew,M,20724,2005
Daniel,M,20205,2005
Anthony,M,19374,2005
Joseph,M,19204,2005
Christopher,M,19164,2005
William,M,19047,2005
Alexander,M,18114,2005
David,M,18106,2005
Ryan,M,17980,2005
Nicholas,M,17068,2005
Tyler,M,16984,2005
James,M,16127,2005
John,M,15761,2005
Jonathan,M,14435,2005
Nathan,M,14354,2005
Samuel,M,14249,2005
Emily,F,21398,2006
Emma,F,19108,2006
Madison,F,18619,2006
Isabella,F,18220,2006
Ava,F,16938,2006
Abigail,F,15627,2006
Olivia,F,15493,2006
Hannah,F,14542,2006
Sophia,F,13497,2006
Samantha,F,12459,2006
Elizabeth,F,12421,2006
Ashley,F,12340,2006
Mia,F,12021,2006
Alexis,F,11227,2006
Sarah,F,11147,2006
Grace,F,10969,2006
Natalie,F,10944,2006
Chloe,F,10400,2006
Alyssa,F,10170,2006
Brianna,F,9363,2006
Michael,M,22630,2006
Joshua,M,22313,2006
Ethan,M,20504,2006
Matthew,M,20326,2006
Daniel,M,20054,2006
Andrew,M,19711,2006
Christopher,M,19672,2006
Anthony,M,19400,2006
William,M,18952,2006
Joseph,M,18434,2006
Alexander,M,18219,2006
David,M,17624,2006
Ryan,M,16426,2006
Noah,M,16327,2006
James,M,16230,2006
Nicholas,M,15666,2006
Tyler,M,15533,2006
John,M,15157,2006
Logan,M,15141,2006
Christian,M,14470,2006
Emily,F,19353,2007
Isabella,F,19134,2007
Emma,F,18365,2007
Ava,F,18046,2007
Madison,F,17956,2007
Sophia,F,17020,2007
Olivia,F,16577,2007
Abigail,F,15463,2007
Hannah,F,13300,2007
Elizabeth,F,13044,2007
Addison,F,11946,2007
Samantha,F,11875,2007
Ashley,F,11424,2007
Alyssa,F,11260,2007
Mia,F,10914,2007
Chloe,F,10746,2007
Natalie,F,10434,2007
Sarah,F,9985,2007
Alexis,F,9908,2007
Grace,F,9761,2007
Michael,M,21979,2007
Ethan,M,21023,2007
Joshua,M,20645,2007
Daniel,M,20245,2007
Christopher,M,20005,2007
Anthony,M,19621,2007
William,M,18880,2007
Matthew,M,18731,2007
Andrew,M,18444,2007
Alexander,M,18129,2007
David,M,17532,2007
Joseph,M,17328,2007
Noah,M,16588,2007
James,M,15951,2007
Ryan,M,15703,2007
Logan,M,15317,2007
Jayden,M,15235,2007
John,M,14428,2007
Nicholas,M,14353,2007
Tyler,M,14084,2007
Emma,F,18806,2008
Isabella,F,18609,2008
Emily,F,17426,2008
Olivia,F,17076,2008
Ava,F,17033,2008
Madison,F,17024,2008
Sophia,F,16078,2008
Abigail,F,15076,2008
Elizabeth,F,11995,2008
Chloe,F,11822,2008
Samantha,F,11175,2008
Addison,F,10756,2008
Natalie,F,10195,2008
Mia,F,10167,2008
Alexis,F,9716,2008
Alyssa,F,9633,2008
Hannah,F,9558,2008
Ashley,F,9403,2008
Ella,F,9348,2008
Sarah,F,9039,2008
Michael,M,20609,2008
Ethan,M,20206,2008
Joshua,M,19196,2008
Daniel,M,18995,2008
Alexander,M,18688,2008
Anthony,M,18387,2008
William,M,18386,2008
Christopher,M,17939,2008
Matthew,M,17577,2008
Jayden,M,17138,2008
Andrew,M,16754,2008
Joseph,M,16563,2008
David,M,16315,2008
Noah,M,15781,2008
Aiden,M,15578,2008
James,M,15165,2008
Ryan,M,14679,2008
Logan,M,13846,2008
John,M,13313,2008
Nathan,M,13253,2008
Isabella,F,22289,2009
Emma,F,17889,2009
Olivia,F,17429,2009
Sophia,F,16934,2009
Ava,F,15864,2009
Emily,F,15342,2009
Madison,F,15232,2009
Abigail,F,14383,2009
Chloe,F,11904,2009
Mia,F,11420,2009
Elizabeth,F,11027,2009
Addison,F,10659,2009
Alexis,F,9926,2009
Samantha,F,9657,2009
Ella,F,9646,2009
Natalie,F,9405,2009
Grace,F,8310,2009
Lily,F,8094,2009
Alyssa,F,7959,2009
Ashley,F,7812,2009
Ethan,M,19839,2009
Michael,M,18927,2009
Alexander,M,18221,2009
William,M,17908,2009
Joshua,M,17634,2009
Daniel,M,17534,2009
Jayden,M,17277,2009
Noah,M,17236,2009
Christopher,M,16345,2009
Anthony,M,16299,2009
Aiden,M,16012,2009
Matthew,M,15980,2009
David,M,15428,2009
Joseph,M,14911,2009
Andrew,M,14852,2009
Logan,M,14451,2009
James,M,14194,2009
Benjamin,M,13108,2009
Ryan,M,13105,2009
Elijah,M,12818,2009
Isabella,F,22898,2010
Sophia,F,20634,2010
Emma,F,17333,2010
Olivia,F,17019,2010
Ava,F,15424,2010
Emily,F,14266,2010
Abigail,F,14234,2010
Madison,F,13175,2010
Chloe,F,11750,2010
Mia,F,10630,2010
Addison,F,10320,2010
Elizabeth,F,10254,2010
Ella,F,9871,2010
Natalie,F,8771,2010
Samantha,F,8401,2010
Alexis,F,8260,2010
Lily,F,7979,2010
Grace,F,7679,2010
Hailey,F,7015,2010
Alyssa,F,6985,2010
Ethan,M,17995,2010
Michael,M,17336,2010
Jayden,M,17163,2010
William,M,17042,2010
Alexander,M,16749,2010
Noah,M,16442,2010
Daniel,M,15827,2010
Aiden,M,15531,2010
Anthony,M,15482,2010
Joshua,M,15432,2010
Mason,M,14837,2010
Christopher,M,14263,2010
Andrew,M,14234,2010
David,M,14181,2010
Matthew,M,14119,2010
Logan,M,14015,2010
Elijah,M,13879,2010
James,M,13870,2010
Joseph,M,13816,2010
Gabriel,M,12865,2010
Sophia,F,21833,2011
Isabella,F,19891,2011
Emma,F,18791,2011
Olivia,F,17315,2011
Ava,F,15491,2011
Emily,F,14247,2011
Abigail,F,13245,2011
Madison,F,12374,2011
Mia,F,11525,2011
Chloe,F,10983,2011
Elizabeth,F,10078,2011
Ella,F,9585,2011
Addison,F,9295,2011
Natalie,F,8633,2011
Lily,F,8176,2011
Grace,F,7629,2011
Samantha,F,7392,2011
Avery,F,7337,2011
Sofia,F,7325,2011
Aubrey,F,7171,2011
Mason,M,19503,2011
William,M,17331,2011
Jayden,M,16979,2011
Noah,M,16848,2011
Michael,M,16775,2011
Ethan,M,16677,2011
Alexander,M,15695,2011
Aiden,M,15487,2011
Daniel,M,15269,2011
Anthony,M,14260,2011
Matthew,M,14157,2011
Elijah,M,13955,2011
Joshua,M,13753,2011
Liam,M,13432,2011
Andrew,M,13267,2011
James,M,13239,2011
David,M,13215,2011
Benjamin,M,13057,2011
Christopher,M,12988,2011
Logan,M,12978,2011
Sophia,F,22292,2012
Emma,F,20922,2012
Isabella,F,19089,2012
Olivia,F,17303,2012
Ava,F,15523,2012
Emily,F,13641,2012
Abigail,F,12692,2012
Mia,F,12012,2012
Madison,F,11383,2012
Elizabeth,F,9692,2012
Chloe,F,9652,2012
Ella,F,9190,2012
Avery,F,8313,2012
Addison,F,8172,2012
Aubrey,F,8044,2012
Lily,F,7954,2012
Natalie,F,7889,2012
Sofia,F,7826,2012
Charlotte,F,7474,2012
Zoey,F,7462,2012
Mason,M,18961,2012
Ethan,M,17657,2012
Noah,M,17336,2012
William,M,16872,2012
Liam,M,16789,2012
Michael,M,16143,2012
Jayden,M,16113,2012
Alexander,M,15228,2012
Aiden,M,14883,2012
Daniel,M,14264,2012
Matthew,M,13957,2012
Elijah,M,13854,2012
James,M,13404,2012
Anthony,M,13186,2012
Benjamin,M,12812,2012
Joshua,M,12641,2012
Andrew,M,12606,2012
Joseph,M,12537,2012
David,M,12517,2012
Jackson,M,12477,2012
Sophia,F,21193,2013
Emma,F,20921,2013
Olivia,F,18405,2013
Isabella,F,17617,2013
Ava,F,15236,2013
Mia,F,13141,2013
Emily,F,13118,2013
Abigail,F,12396,2013
Madison,F,10583,2013
Elizabeth,F,9444,2013
Charlotte,F,9291,2013
Avery,F,9172,2013
Sofia,F,9157,2013
Chloe,F,8773,2013
Ella,F,8435,2013
Harper,F,8276,2013
Amelia,F,8030,2013
Aubrey,F,7956,2013
Addison,F,7724,2013
Evelyn,F,7655,2013
Jacob,M,18133,2013
Liam,M,18121,2013
Mason,M,17680,2013
William,M,16612,2013
Ethan,M,16226,2013
Michael,M,15468,2013
Alexander,M,14891,2013
Jayden,M,14744,2013
Daniel,M,14268,2013
Elijah,M,13769,2013
Aiden,M,13604,2013
James,M,13540,2013
Benjamin,M,13482,2013
Matthew,M,13324,2013
Jackson,M,12577,2013
Logan,M,12344,2013
David,M,12339,2013
Anthony,M,12249,2013
Joseph,M,12212,2013
Joshua,M,11801,2013
Emma,F,20912,2014
Olivia,F,19784,2014
Sophia,F,18583,2014
Isabella,F,17054,2014
Ava,F,15680,2014
Mia,F,13501,2014
Emily,F,12629,2014
Abigail,F,12067,2014
Madison,F,10303,2014
Charlotte,F,10104,2014
Harper,F,9604,2014
Sofia,F,9584,2014
Avery,F,9557,2014
Elizabeth,F,9552,2014
Amelia,F,8781,2014
Evelyn,F,8737,2014
Ella,F,8539,2014
Chloe,F,8518,2014
Victoria,F,7987,2014
Grace,F,7623,2014
Liam,M,18440,2014
Mason,M,17177,2014
Jacob,M,16842,2014
William,M,16798,2014
Ethan,M,15704,2014
Michael,M,15426,2014
Alexander,M,15394,2014
James,M,14403,2014
Daniel,M,13915,2014
Elijah,M,13787,2014
Benjamin,M,13781,2014
Logan,M,13629,2014
Aiden,M,13384,2014
Jayden,M,12945,2014
Matthew,M,12884,2014
Jackson,M,12198,2014
David,M,12182,2014
Lucas,M,12144,2014
Joseph,M,12095,2014
Anthony,M,11554,2014
Emma,F,20415,2015
Olivia,F,19638,2015
Sophia,F,17381,2015
Ava,F,16340,2015
Isabella,F,15574,2015
Mia,F,14871,2015
Abigail,F,12371,2015
Emily,F,11766,2015
Charlotte,F,11381,2015
Harper,F,10283,2015
Madison,F,10072,2015
Amelia,F,9838,2015
Elizabeth,F,9703,2015
Sofia,F,9681,2015
Evelyn,F,9352,2015
Avery,F,9330,2015
Chloe,F,7907,2015
Ella,F,7882,2015
Grace,F,7630,2015
Victoria,F,7600,2015
Liam,M,18330,2015
Mason,M,16591,2015
Jacob,M,15914,2015
William,M,15863,2015
Ethan,M,15049,2015
James,M,14773,2015
Alexander,M,14507,2015
Michael,M,14396,2015
Benjamin,M,13670,2015
Elijah,M,13593,2015
Daniel,M,13464,2015
Aiden,M,13429,2015
Logan,M,12897,2015
Matthew,M,12717,2015
Lucas,M,12285,2015
Jackson,M,12242,2015
David,M,11766,2015
Oliver,M,11635,2015
Jayden,M,11518,2015
Joseph,M,11441,2015
Emma,F,19414,2016
Olivia,F,19246,2016
Ava,F,16237,2016
Sophia,F,16070,2016
Isabella,F,14722,2016
Mia,F,14366,2016
Charlotte,F,13030,2016
Abigail,F,11699,2016
Emily,F,10926,2016
Harper,F,10733,2016
Amelia,F,10702,2016
Evelyn,F,10060,2016
Elizabeth,F,9493,2016
Sofia,F,9134,2016
Madison,F,8982,2016
Avery,F,8733,2016
Ella,F,7866,2016
Scarlett,F,7680,2016
Grace,F,7531,2016
Chloe,F,7410,2016
Liam,M,18138,2016
William,M,15668,2016
Mason,M,15192,2016
James,M,14776,2016
Benjamin,M,14569,2016
Jacob,M,14416,2016
Michael,M,13998,2016
Elijah,M,13764,2016
Ethan,M,13758,2016
Alexander,M,13321,2016
Oliver,M,12975,2016
Daniel,M,12839,2016
Lucas,M,12838,2016
Matthew,M,12551,2016
Aiden,M,12158,2016
Jackson,M,11210,2016
Logan,M,11200,2016
David,M,11028,2016
Joseph,M,10823,2016
Samuel,M,10492,2016
